fid,OGC_FID,3D_Easting,3D_Northing,theme,2D_Easting,2D_Northing,Distance_Easting,Distance_Northing,Distance
243752,192,319331.1997,143935.5852,Buildings,319328.36,143933.67,2.839707863,1.915236585,3.425211223
243948,196,319276.4228,144466.4118,Buildings,319273.52,144465.59,2.902774821,0.821761611,3.016851638
244042,235,319393.7108,144064.3039,Buildings,319390.38,144065.51,3.33083851,-1.206107192,3.542482143
244053,165,319400.9039,144024.4107,Buildings,319397.48,144022.71,3.423879888,1.70069012,3.822996256
244059,165,319400.9039,144024.4107,Buildings,319397.48,144022.71,3.423879888,1.70069012,3.822996256
244112,154,319275.5259,144295.7764,Buildings,319271.96,144294.68,3.565946585,1.096448977,3.730707092
244225,516,319304.408,143709.9891,Buildings,319301.4,143708.6,3.007964962,1.389118791,3.31323169
244226,559,319290.6376,143709.394,Buildings,319287.3,143707.5,3.337590789,1.893976503,3.837532966
244314,563,319402.504,143521.1939,Buildings,319400.12,143520.46,2.383999353,0.733937675,2.494417252
244316,606,319380.4294,143520.3628,Buildings,319382.815,143519.434,-2.385571767,0.928806971,2.560006844
244325,563,319402.504,143521.1939,Buildings,319400.12,143520.46,2.383999353,0.733937675,2.494417252
244328,521,319406.6226,143420.5822,Buildings,319404.155,143419.994,2.467603163,0.588195119,2.53673784
245337,400,320755.832,125812.9348,Buildings,320753.4,125812.1,2.431978918,0.834755565,2.571252284
245348,400,320755.832,125812.9348,Buildings,320753.4,125812.1,2.431978918,0.834755565,2.571252284
245382,441,321057.1627,125771.4887,Buildings,321055.2,125770.3,1.962674152,1.188677061,2.294568147
248385,449,320735.8886,125772.8955,Buildings,320734.1,125772.05,1.788589494,0.8454904,1.978359521
248592,1330,319637.5383,138221.4736,Buildings,319635.9,138221.203,1.638331775,0.270550177,1.660520522
248629,1349,319637.0115,138247.2674,Buildings,319634.819,138246.127,2.192515099,1.140416359,2.471370456
248632,1391,319650.3805,138317.1805,Buildings,319648.131,138316.2,2.249488986,0.980514098,2.453896615
248690,1379,319491.669,138478.0116,Buildings,319487.95,138476.21,3.718960247,1.801599908,4.132363434
249233,579,320296.1582,141394.303,Buildings,320292.92,141393.37,3.238212874,0.933038392,3.369953005
249316,494,320207.8266,141398.6101,Buildings,320204.865,141398.181,2.961635168,0.429141073,2.992564942
249327,603,320179.6238,141428.8957,Buildings,320176.43,141429.19,3.193775178,-0.294336918,3.207309481
249348,561,320221.145,141511.163,Buildings,320218.58,141509.98,2.56502385,1.18296547,2.824668946
249398,470,320339.2242,141462.6181,Buildings,320336.48,141461.519,2.744154693,1.09905716,2.956063535
249402,513,320302.655,141480.5502,Buildings,320299.06,141479.693,3.595013167,0.857163828,3.695788075
249553,556,320266.9911,141366.1253,Buildings,320263.65,141365.26,3.341089739,0.865264929,3.451313379
249574,537,320277.0348,141376.6284,Buildings,320272.92,141374.84,4.114757289,1.788373739,4.486592045
249656,173,321313.9135,139826.1939,Buildings,321312.2,139824.22,1.713515332,1.973931905,2.61391315
249674,243,321273.5304,139906.9876,Buildings,321270.425,139907.414,3.10544181,-0.426424861,3.134582428
250988,1311,320306.3757,128258.5475,Buildings,320305.797,128257.29,0.578718832,1.257480005,1.384258447
250994,1259,320310.7457,128218.0441,Buildings,320306.72,128217.48,4.025695364,0.564149227,4.06503229
251006,1309,320358.2012,128346.3733,Buildings,320355.509,128345.876,2.692227323,0.497303995,2.737772675
251007,1288,320340.6788,128356.5538,Buildings,320338.131,128355.897,2.547840564,0.656835985,2.631145198
252263,531,320483.6398,143101.7599,Buildings,320481.41,143100.69,2.22984703,1.069886877,2.473231834
252652,1337,319001.8044,139066.9554,Buildings,319000.32,139066,1.484358182,0.955448832,1.765276659
253408,420,320343.2868,125769.1825,Buildings,320341.1,125767.66,2.186828253,1.522518412,2.664635082
253417,420,320343.2868,125769.1825,Buildings,320341.1,125767.66,2.186828253,1.522518412,2.664635082
254254,592,320336.3155,142694.7659,Buildings,320333.81,142694.66,2.505462607,0.105945834,2.507701616
254920,1290,319403.6907,129914.8054,Buildings,319401.102,129913.94,2.58874666,0.865387505,2.729561284
254954,1301,319564.0537,129836.8394,Buildings,319560.46,129835.208,3.593728222,1.631369627,3.94667574
255496,464,320455.6871,142889.3371,Buildings,320452.31,142889.14,3.377107581,0.197145559,3.382857074
255525,507,320498.735,142865.9207,Buildings,320495.91,142863.74,2.825033352,2.18070167,3.568791562
255537,464,320455.6871,142889.3371,Buildings,320452.31,142889.14,3.377107581,0.197145559,3.382857074
256115,585,318672.6815,143028.6236,Buildings,318674.85,143030.98,-2.168525983,-2.356446674,3.202396894
256132,543,318699.9129,143038.56,Buildings,318697.35,143038.18,2.562875224,0.380012722,2.590895421
256255,587,319485.9425,143170.9341,Buildings,319483.06,143169.19,2.882530166,1.744081041,3.369094661
256291,545,319473.421,143151.5975,Buildings,319470.85,143149.32,2.571013308,2.277470601,3.434673459
256296,545,319473.421,143151.5975,Buildings,319470.85,143149.32,2.571013308,2.277470601,3.434673459
256494,428,320256.975,125682.5775,Buildings,320255.25,125682.73,1.725009989,-0.152499918,1.731737765
256495,447,320278.3253,125686.3257,Buildings,320274.86,125686.11,3.465333038,0.215728814,3.472041472
256500,390,320242.8778,125763.8962,Buildings,320242.66,125764,0.217825447,-0.103819778,0.24130162
256513,409,320263.8991,125767.2211,Buildings,320261.14,125765.67,2.759098217,1.551132955,3.165222965
257633,450,318890.4141,127167.029,Buildings,318888.93,127166.4,1.484086312,0.629002188,1.611879628
261292,1320,320253.8056,128245.1099,Buildings,320249.951,128244.429,3.854610682,0.680911669,3.914289746
261293,1268,320228.0606,128254.8941,Buildings,320224.869,128253.954,3.191599384,0.940129514,3.327183514
261296,1279,320220.9644,128236.0522,Buildings,320217.922,128235.659,3.042358461,0.393209138,3.06766335
261297,1299,320246.3596,128226.2992,Buildings,320243.004,128226.134,3.355572239,0.16518522,3.359635576
262119,436,319514.533,125856.0358,Buildings,319511.973,125855.505,2.559969015,0.530825545,2.614424816
262136,417,319693.7183,125964.5448,Buildings,319691.36,125964.44,2.358277356,0.104815515,2.360605511
262149,417,319693.7183,125964.5448,Buildings,319691.36,125964.44,2.358277356,0.104815515,2.360605511
262732,414,319269.958,127211.9893,Buildings,319267.26,127211.98,2.697976354,0.009309321,2.697992415
262733,395,319240.3794,127221.4648,Buildings,319237.66,127221.91,2.719434403,-0.445157132,2.755628485
262735,433,319223.3519,127099.0917,Buildings,319220.23,127099.01,3.121920892,0.081742306,3.122990852
262904,452,319038.396,127291.114,Buildings,319036.57,127290.95,1.826006834,0.163978403,1.833354814
262974,431,318935.3751,127246.3207,Buildings,318933.6,127246.19,1.77505082,0.130682221,1.779854842
262986,393,318945.952,127399.5991,Buildings,318944.12,127398.73,1.832029625,0.869060127,2.027707585
263053,1343,318924.4523,139917.6574,Buildings,318922.276,139916.458,2.176310933,1.199360788,2.484913596
263436,595,317944.2803,141654.2326,Buildings,317943.22,141653.3,1.06028604,0.932590856,1.412066638
263440,553,317909.4493,141653.6111,Buildings,317907.41,141652.16,2.039288026,1.451145837,2.502902294
263452,595,317944.2803,141654.2326,Buildings,317943.22,141653.3,1.06028604,0.932590856,1.412066638
263455,590,318207.0412,142496.2828,Buildings,318205.59,142495.34,1.451230674,0.942792671,1.730586169
263456,481,318176.6605,142482.9647,Buildings,318174.59,142482.04,2.070492179,0.924658267,2.267582584
263742,406,319259.9279,126456.7257,Buildings,319258.81,126455.25,1.117941159,1.475716341,1.851359272
263747,406,319259.9279,126456.7257,Buildings,319258.81,126455.25,1.117941159,1.475716341,1.851359272
264350,442,318934.8175,127645.7592,Buildings,318931.6,127644.3,3.217509138,1.459154474,3.532916194
264375,403,318993.8932,127859.3187,Buildings,318992.63,127857.88,1.263163651,1.438706027,1.914538441
267530,398,319718.2777,126015.4804,Buildings,319715.497,126013.89,2.780706689,1.590442135,3.203410038
268663,422,319071.9523,127853.848,Buildings,319069.07,127853.44,2.882340183,0.408034686,2.911078363
268930,439,320543.7288,125977.5582,Buildings,320541.25,125976.8,2.478798969,0.758193909,2.59216171
268937,440,320397.4305,125778.7464,Buildings,320393.81,125778.68,3.620530281,0.066381114,3.621138766
268941,440,320397.4305,125778.7464,Buildings,320393.81,125778.68,3.620530281,0.066381114,3.621138766
269896,460,321211.9801,142508.1283,Buildings,321208.61,142506.69,3.370143407,1.438272894,3.664218266
269900,503,321225.4046,142492.0021,Buildings,321224.6,142494.8,0.804629158,-2.797868213,2.911270276
269949,588,321238.8734,142458.3496,Buildings,321238.51,142456.7,0.363351409,1.649625906,1.689168397
273347,1306,321054.6159,129280.0211,Buildings,321052.264,129278.468,2.351851465,1.553105125,2.818393308
273349,1274,321072.5553,129279.3494,Buildings,321070.419,129277.699,2.136344019,1.650443647,2.699616639
273350,1254,321073.7582,129303.5494,Buildings,321071.32,129301.48,2.43815652,2.069377819,3.197957438
273351,1286,321055.6306,129303.7547,Buildings,321053.32,129302.18,2.310617171,1.574715546,2.796190402
273355,1306,321054.6159,129280.0211,Buildings,321052.264,129278.468,2.351851465,1.553105125,2.818393308
273395,1293,321266.9357,127677.825,Buildings,321264.85,127677.72,2.08565349,0.105009096,2.088295331
273401,1273,321263.5057,127610.3506,Buildings,321262.36,127609.78,1.14572471,0.570628391,1.279961668
273464,1294,320643.3858,129452.4993,Buildings,320640.18,129451.57,3.205782199,0.929340851,3.337770802
273593,1318,320801.7012,129026.8129,Buildings,320799.362,129025.945,2.339249907,0.86792669,2.495072518
274530,451,321308.8324,125775.0576,Buildings,321306.55,125774.15,2.282410374,0.907621994,2.456252186
274535,432,321271.9833,125783.3475,Buildings,321270.2,125782.6,1.783314388,0.747456176,1.933623785
274536,421,321265.6249,125754.1596,Buildings,321263.45,125753.8,2.174889915,0.359588909,2.204416096
274537,402,321302.3381,125745.8718,Buildings,321299.8,125745.25,2.538069676,0.621824525,2.613132874
275047,1266,320921.0795,129044.1905,Buildings,320918.463,129042.54,2.616496218,1.65054659,3.09359928
275053,1266,320921.0795,129044.1905,Buildings,320918.463,129042.54,2.616496218,1.65054659,3.09359928
275672,1317,321402.5314,127635.5401,Buildings,321400.54,127634.41,1.991368469,1.13005835,2.289668153
275673,1265,321360.5205,127617.2783,Buildings,321357.79,127616.42,2.730493763,0.858341456,2.862227497
275674,1285,321366.2141,127603.7975,Buildings,321363.5,127602.86,2.714136492,0.937521764,2.871495074
275676,1305,321408.3381,127621.2439,Buildings,321406.56,127620.12,1.778110234,1.123927005,2.103541756
275685,1253,321338.3121,127547.7107,Buildings,321335.53,127545.92,2.782103162,1.79068768,3.308573767
276081,227,321285.8865,140134.1935,Buildings,321283.614,140132.809,2.272470836,1.384547843,2.661032962
277135,1264,321320.55,130168.6332,Buildings,321317.898,130168.87,2.65204398,-0.236786067,2.662593644
277500,1284,321335.9673,130220.5604,Buildings,321332.836,130219.592,3.131328888,0.968423142,3.277661359
279031,573,320646.0444,143023.8206,Buildings,320643.4,143023.1,2.644419002,0.720644407,2.740853922
279036,573,320646.0444,143023.8206,Buildings,320643.4,143023.1,2.644419002,0.720644407,2.740853922
279169,425,319313.8079,126534.3356,Buildings,319311.06,126533.62,2.74794983,0.715638199,2.839606716
279177,444,319259.5099,126517.7717,Buildings,319256.81,126515.94,2.699852937,1.831703085,3.262566792
282232,392,321046.1519,126073.8405,Buildings,321044.134,126072.685,2.017942988,1.155462334,2.325335913
282465,593,321053.0155,142437.4273,Buildings,321050.214,142436.514,2.801530318,0.913272313,2.946631711
282470,551,321054.8288,142326.0237,Buildings,321052.5,142323.56,2.328792283,2.463665498,3.390121117
282495,532,320885.6402,141945.9553,Buildings,320882.74,141946.73,2.900205951,-0.774727755,3.001899007
282512,465,321007.506,141929.4529,Buildings,321004.855,141929.578,2.651003694,-0.125088456,2.653953222
282523,465,321007.506,141929.4529,Buildings,321004.855,141929.578,2.651003694,-0.125088456,2.653953222
282621,550,320528.9504,142821.388,Buildings,320526.19,142821.4,2.760400187,-0.011973841,2.760426157
282867,1333,320656.3796,137521.8542,Buildings,320653.826,137521.291,2.553567569,0.563205118,2.61493926
283329,1352,320681.9996,137511.1972,Buildings,320679.72,137511.58,2.279578002,-0.382768632,2.311490362
283926,423,321343.6052,125742.0373,Buildings,321343.753,125740.991,-0.147787307,1.046257385,1.056643556
283932,413,321380.6268,125738.5822,Buildings,321377.72,125737.71,2.906751742,0.872246829,3.034801513
283933,394,321370.118,125739.4651,Buildings,321368.05,125738.7,2.067981434,0.765077344,2.204969513
283937,443,321353.5629,125741.1339,Buildings,321350.64,125740.32,2.922925505,0.813878494,3.034121242
283939,423,321343.6052,125742.0373,Buildings,321343.753,125740.991,-0.147787307,1.046257385,1.056643556
285460,1385,318590.5083,139748.2041,Buildings,318587.922,139747.186,2.586326845,1.018146348,2.779515882
286579,1256,321351.0076,127639.5798,Buildings,321348.39,127638.75,2.617639032,0.829807058,2.746017818
286580,1276,321357.0235,127626.6574,Buildings,321354.28,127624.76,2.743528456,1.897367392,3.335708532
286581,1296,321398.2644,127643.8042,Buildings,321397.03,127642.75,1.234376508,1.054234525,1.623297816
286582,1308,321392.8303,127657.8444,Buildings,321391.14,127656.74,1.69028268,1.104359747,2.019075528
286583,1256,321351.0076,127639.5798,Buildings,321348.39,127638.75,2.617639032,0.829807058,2.746017818
287860,455,319270.8971,126199.806,Buildings,319267.76,126201.4,3.137060019,-1.59396713,3.518789106
288255,412,318951.8793,127324.6442,Buildings,318949.89,127324.16,1.989342668,0.484235542,2.047429684
288307,401,318945.9085,127038.764,Buildings,318943.41,127039.18,2.498479056,-0.416010319,2.532876266
288734,419,320778.6063,125892.4917,Buildings,320776.05,125891.4,2.556272513,1.091684641,2.779623088
289359,430,321128.0562,126644.2496,Buildings,321126.9,126642.3,1.156194127,1.949630619,2.266681365
290033,1375,319163.584,139902.149,Buildings,319161.657,139901.265,1.927028663,0.884045153,2.12013568
291145,1354,319161.9286,139527.244,Buildings,319158.75,139526.08,3.178574156,1.16401692,3.385006507
291152,1354,319161.9286,139527.244,Buildings,319158.75,139526.08,3.178574156,1.16401692,3.385006507
291756,1356,319198.8134,139223.7544,Buildings,319197.1,139222.54,1.713385438,1.214392794,2.100104645
294815,1338,321357.1142,135258.2662,Buildings,321359.2,135258.1,-2.085845254,0.166206271,2.092456677
294892,1378,321412.251,135279.2694,Buildings,321408.866,135278.934,3.384994788,0.335426923,3.401573303
296818,169,319184.2355,144591.9418,Buildings,319181.991,144591.38,2.244451223,0.561824612,2.313700107
297042,181,319365.9642,144156.7336,Buildings,319363.206,144155.667,2.758248067,1.066635535,2.957303461
297052,181,319365.9642,144156.7336,Buildings,319363.206,144155.667,2.758248067,1.066635535,2.957303461
297083,208,319330.7143,144108.4504,Buildings,319331.084,144107.974,-0.369683903,0.476386827,0.603001325
297171,223,319322.1745,144423.2975,Buildings,319318.68,144424.39,3.494536804,-1.092454757,3.661317368
297245,497,319353.626,143546.5346,Buildings,319351.27,143546,2.355977058,0.53463811,2.415877854
297329,542,319144.1104,141419.0699,Buildings,319142.501,141418.519,1.609408874,0.550935711,1.701095847
297371,505,318262.8638,142430.3371,Buildings,318260.54,142429.276,2.323787845,1.061110246,2.554592904
297374,462,318237.8989,142419.6223,Buildings,318235.374,142418.404,2.524878928,1.218267529,2.80342458
297407,515,318053.6617,140741.7659,Buildings,318054.21,140741.46,-0.548262394,0.305943565,0.627848005
297423,539,318135.4101,140708.6575,Buildings,318131.3,140708,4.11006225,0.657459744,4.162314862
297428,581,318098.8129,140687.481,Buildings,318099.01,140687.51,-0.197066797,-0.02897911,0.199186122
297487,491,318129.3533,140728.4334,Buildings,318125.01,140726.11,4.343274923,2.323412809,4.925676008
297731,1348,321318.336,134768.848,Buildings,321318.67,134768.56,-0.334003648,0.288025029,0.441040649
297776,502,319389.4656,143170.4146,Buildings,319385.47,143169.24,3.995621911,1.174623167,4.164700955
298273,1360,320854.1875,134453.7307,Buildings,320852.3,134453.99,1.887458811,-0.259250675,1.905180221
298274,1340,320865.3562,134446.22,Buildings,320863.57,134446.28,1.786165913,-0.059966751,1.787172258
298275,1329,320875.1107,134461.103,Buildings,320873.59,134460.94,1.520693843,0.162995564,1.529404237
298276,1381,320863.9409,134468.4212,Buildings,320862.15,134468.76,1.790869114,-0.338837244,1.822641726
298278,1360,320854.1875,134453.7307,Buildings,320852.3,134453.99,1.887458811,-0.259250675,1.905180221
298377,1393,320815.0004,134384.1359,Buildings,320811.32,134384.16,3.680432253,-0.02412094,3.680511295
298463,1372,320876.7705,134279.3184,Buildings,320875.57,134281.02,1.200520597,-1.701566618,2.082445356
298991,1272,321271.7843,130255.3872,Buildings,321267.47,130255.98,4.314345243,-0.592761599,4.354875565
299001,1252,321210.9879,130284.0278,Buildings,321208.857,130282.569,2.130873883,1.458763424,2.582366014
299104,1275,320804.1452,130433.2062,Buildings,320802.19,130434.88,1.955237603,-1.673849438,2.573854313
299118,1295,320784.4114,130465.1434,Buildings,320785.38,130463.68,-0.96858752,1.463375354,1.754887236
299222,1316,320716.9075,130412.7673,Buildings,320715.44,130411.78,1.467536195,0.987275483,1.768721392
300503,1270,319474.09,129885.1248,Buildings,319475.26,129887.08,-1.169969324,-1.955182862,2.278501315
301073,1315,320800.8675,129496.3768,Buildings,320798.24,129495.42,2.627520696,0.956849217,2.796323557
301102,1281,319642.6715,129844.949,Buildings,319639.777,129844.034,2.894504861,0.914963476,3.035673987
301978,1363,320871.9656,134134.4917,Buildings,320868.421,134134.527,3.544617241,-0.035273944,3.54479275
301983,1384,320982.0605,134150.3045,Buildings,320980.075,134150.08,1.985549616,0.22451814,1.99820311
302038,1351,320979.4641,134202.1988,Buildings,320976.346,134201.735,3.11813457,0.463753983,3.152432546
302039,1332,320943.1057,134201.4104,Buildings,320943.973,134200.824,-0.8673394,0.586416645,1.04697761
302318,1322,320354.7055,137660.9905,Buildings,320351.06,137659.89,3.64547876,1.100524031,3.807974335
302322,1341,320367.8718,137662.2357,Buildings,320364.96,137661.29,2.911777326,0.945742371,3.061515283
302323,1322,320354.7055,137660.9905,Buildings,320351.06,137659.89,3.64547876,1.100524031,3.807974335
302731,1382,320331.0571,137663.9895,Buildings,320329.39,137664.07,1.667142349,-0.080473607,1.669083465
302743,1382,320331.0571,137663.9895,Buildings,320329.39,137664.07,1.667142349,-0.080473607,1.669083465
302870,728,317772.9716,133452.8403,Buildings,317770.01,133450.55,2.961597369,2.290310111,3.743872244
303128,1150,314380.1868,126141.0508,Buildings,314376.972,126139.88,3.21478833,1.170781484,3.421343784
305938,628,316703.3992,127581.9726,Buildings,316703.06,127581.09,0.33915526,0.882571298,0.945493726
305944,628,316703.3992,127581.9726,Buildings,316703.06,127581.09,0.33915526,0.882571298,0.945493726
307702,446,315333.2637,125108.6331,Buildings,315332.27,125107.53,0.993710252,1.103141922,1.48471619
307703,427,315307.7703,125116.7413,Buildings,315306.03,125115.66,1.740278357,1.081251342,2.048822399
307779,408,316069.6693,125452.4565,Buildings,316067.365,125451.861,2.304271725,0.595457673,2.379965971
307888,438,316061.6453,125400.9616,Buildings,316058.53,125400.21,3.115299219,0.751620873,3.204687685
308629,685,316918.5947,129519.8617,Buildings,316917.58,129518.99,1.014742213,0.871692769,1.337740649
308640,685,316918.5947,129519.8617,Buildings,316917.58,129518.99,1.014742213,0.871692769,1.337740649
308644,685,316918.5947,129519.8617,Buildings,316917.58,129518.99,1.014742213,0.871692769,1.337740649
309275,647,316819.8276,129590.4088,Buildings,316817.7,129589.97,2.12756795,0.438753618,2.172337478
309281,647,316819.8276,129590.4088,Buildings,316817.7,129589.97,2.12756795,0.438753618,2.172337478
309937,629,316894.8043,129734.918,Buildings,316897.97,129732.85,-3.165734551,2.067953147,3.781310019
312160,688,316665.4114,127625.7699,Buildings,316662.32,127625.51,3.091350042,0.259930938,3.102258722
312201,726,316762.4088,127634.3586,Buildings,316763.93,127632.93,-1.521171762,1.428605025,2.086833929
312470,693,316149.4534,129219.0565,Buildings,316146.46,129218.62,2.993382647,0.436477827,3.025037613
312801,731,316068.5835,129221.378,Buildings,316067.689,129219.383,0.894544506,1.994962085,2.186340228
317268,664,316971.2253,127176.3879,Buildings,316969.54,127176.06,1.685284742,0.327909888,1.7168895
317340,624,316885.7382,127188.1142,Buildings,316882.613,127187.888,3.125161923,0.226150367,3.133333853
317349,722,316834.5848,127306.02,Buildings,316832.112,127304.233,2.472753757,1.78701903,3.050893009
318049,701,315109.3085,134596.285,Buildings,315110.34,134597.14,-1.031525003,-0.854968096,1.339781429
318402,519,315238.3166,135091.2619,Buildings,315237.39,135091.46,0.926571168,-0.198060389,0.947503059
318404,476,315202.0754,135110.9599,Buildings,315200.19,135110.86,1.885373465,0.099949289,1.888020911
320235,738,316940.9299,133470.3932,Buildings,316939.03,133469.69,1.899949612,0.703173732,2.025897783
320395,618,317121.8907,133419.7658,Buildings,317119.82,133417.78,2.07071659,1.985754132,2.868987046
320470,716,317114.364,133472.7682,Buildings,317112.077,133472.186,2.287038963,0.582203185,2.359980459
320485,678,317145.5931,133443.6131,Buildings,317144.909,133444.199,0.684087103,-0.585901306,0.900697233
320487,640,317126.1053,133455.1737,Buildings,317124.507,133455.554,1.598304904,-0.380276834,1.642920886
320749,733,317134.7451,133293.0097,Buildings,317132.32,133294.25,2.425124388,-1.240275254,2.723877935
320756,695,317146.8661,133286.1264,Buildings,317145.32,133284.25,1.546147824,1.876443335,2.431380818
321014,657,317096.4883,133387.8395,Buildings,317093.52,133385.48,2.968275158,2.359472008,3.791802417
321163,690,317254.7211,133207.891,Buildings,317254.79,133207.93,-0.068904191,-0.038981462,0.079166545
321916,744,316791.5096,127367.583,Buildings,316789.56,127368.53,1.949601421,-0.947045961,2.167450519
322340,646,316801.5616,127365.164,Buildings,316798.98,127364.78,2.581645599,0.38402465,2.610051519
322486,705,316729.2366,127398.2518,Buildings,316726.66,127397.2,2.576572285,1.051828317,2.782996146
322494,682,316633.0796,133443.3179,Buildings,316630.58,133441.63,2.499642908,1.687935618,3.016179921
322703,662,316823.3736,133568.9277,Buildings,316820.86,133568.01,2.513580406,0.917663211,2.675853551
322731,622,316745.5933,133511.6685,Buildings,316746.49,133513.08,-0.896710821,-1.411517322,1.672265364
322735,622,316745.5933,133511.6685,Buildings,316746.49,133513.08,-0.896710821,-1.411517322,1.672265364
322761,720,316687.8099,133492.5968,Buildings,316686.26,133491.79,1.549947901,0.806804243,1.74736132
322825,742,316387.0414,133512.0724,Buildings,316385.76,133511.23,1.28138212,0.842358805,1.533462909
322859,666,316289.7764,133423.7466,Buildings,316287.43,133422.99,2.346353531,0.756573062,2.465314927
322898,704,316378.8159,133453.3814,Buildings,316379.44,133451.9,-0.624112928,1.481420766,1.607521208
322929,700,316862.6865,133520.0418,Buildings,316859.938,133518.795,2.748541249,1.246813015,3.018115586
323251,741,317149.5381,128868.7756,Buildings,317149.87,128868.62,-0.331944256,0.155560182,0.366586905
323412,703,317240.6991,129045.9598,Buildings,317237.69,129044.48,3.009088348,1.479765054,3.353254732
323828,665,317141.7204,129217.0499,Buildings,317138.54,129215.75,3.180398553,1.299860691,3.435778335
324098,712,316088.9257,133802.454,Buildings,316088.45,133801.72,0.475651409,0.734005882,0.874647871
324102,653,316090.9437,133795.1445,Buildings,316090.35,133795.02,0.593737143,0.124545447,0.606659182
324108,691,316103.7769,133798.0225,Buildings,316101.15,133796.72,2.626910292,1.302460512,2.932074534
324109,614,316101.2479,133805.6342,Buildings,316098.55,133804.82,2.697884177,0.814249538,2.818081145
324283,609,316188.6832,133522.6565,Buildings,316186.07,133521.44,2.613240301,1.216483897,2.882508967
324442,648,316143.1503,133445.1392,Buildings,316140.461,133444.494,2.689251398,0.645211731,2.765568885
324454,648,316143.1503,133445.1392,Buildings,316140.461,133444.494,2.689251398,0.645211731,2.765568885
324585,669,316194.6146,133596.6088,Buildings,316195.064,133597.822,-0.449382607,-1.213243192,1.293794331
324643,724,316199.7364,133326.848,Buildings,316197.102,133325.939,2.634392396,0.908965358,2.786797681
324660,707,316202.2996,133580.9144,Buildings,316202.375,133582.348,-0.075430433,-1.433597474,1.435580534
324766,684,316777.234,127365.9833,Buildings,316777.46,127366.33,-0.225956943,-0.346675249,0.413811875
325861,714,316378.7734,128963.6941,Buildings,316376.412,128962.659,2.361358529,1.035108322,2.578267507
325866,616,316374.8107,128930.6209,Buildings,316372.373,128929.653,2.437671783,0.96786319,2.622785328
326144,698,316583.3228,128946.9868,Buildings,316581.13,128944.95,2.192836601,2.036836538,2.992864086
326898,650,315982.362,128887.6918,Buildings,315980.377,128886.284,1.985008578,1.4078017,2.433549811
326904,650,315982.362,128887.6918,Buildings,315980.377,128886.284,1.985008578,1.4078017,2.433549811
328309,638,316487.27,128967.475,Buildings,316485.36,128967.32,1.909979908,0.155018987,1.916260456
328315,676,316472.0897,128895.0377,Buildings,316469.46,128894.22,2.62965322,0.817700007,2.753853547
328318,736,316537.0268,128944.5198,Buildings,316534.98,128942.62,2.046784517,1.899822338,2.792606628
328328,719,316542.5869,129084.3202,Buildings,316541.13,129083,1.456869671,1.32024194,1.966089525
328403,477,317308.8297,140519.1599,Buildings,317306.19,140518.2,2.639743174,0.959943519,2.808867313
328457,487,316451.4052,140711.0119,Buildings,316448.78,140709.81,2.625178365,1.201899513,2.887234643
328627,530,316399.0658,140701.0913,Buildings,316396.407,140699.557,2.658815302,1.5342745,3.069738922
328702,496,317379.8827,140645.4897,Buildings,317377.833,140646.022,2.049721789,-0.532337276,2.117721036
329077,626,316194.0485,133269.5109,Buildings,316191.47,133268.21,2.578503115,1.300928734,2.8880952
329217,677,317168.0002,130232.5006,Buildings,317167.15,130234.63,0.850178712,-2.129380186,2.292828781
329252,715,317123.0524,130234.113,Buildings,317120.22,130232.44,2.832435335,1.673023296,3.289634763
329370,694,317135.6992,130131.0229,Buildings,317137.43,130131.369,-1.730822008,-0.346115506,1.76508945
329471,737,317114.3827,130290.9784,Buildings,317111.12,130289.59,3.262687035,1.388406287,3.545814251
329487,639,317170.3946,130272.3725,Buildings,317168.35,130271.18,2.044563915,1.19251649,2.366925681
331116,731,316068.5835,129221.378,Buildings,316067.689,129219.383,0.894544506,1.994962085,2.186340228
331200,633,316104.4762,129169.7333,Buildings,316101.66,129169.32,2.816160938,0.413274203,2.846323593
331898,397,315357.8704,125099.0017,Buildings,315355.63,125098.24,2.240375224,0.76165738,2.366305794
332851,416,315195.9378,125138.6378,Buildings,315193.02,125137.83,2.917821716,0.807832326,3.027585942
333821,798,314952.3366,129475.941,Buildings,314949.996,129475.378,2.340587169,0.563025241,2.40735243
333825,775,314942.4787,129455.3076,Buildings,314939.886,129453.848,2.592746122,1.459628625,2.975373619
334021,835,314981.2973,129488.4663,Buildings,314976.66,129487.19,4.637345846,1.276299675,4.809773109
334022,788,314978.9828,129496.3356,Buildings,314974.36,129494.89,4.622812648,1.445619053,4.84357422
334024,811,314962.7634,129488.743,Buildings,314965.46,129489.99,-2.69663121,-1.246976963,2.970988292
334125,645,315007.3709,134945.0488,Buildings,315008.31,134942.92,-0.939106929,2.128780603,2.326720585
334195,623,315216.4312,134530.9941,Buildings,315213.51,134529.4,2.921196059,1.594125768,3.327855673
334220,683,315199.4907,134573.9192,Buildings,315197.11,134573.1,2.380704161,0.819231449,2.517715725
334251,739,315136.6329,134610.8415,Buildings,315134.41,134609.99,2.22286543,0.851510822,2.380378416
334365,721,315214.2164,134581.5885,Buildings,315211.729,134580.892,2.487415777,0.69645406,2.583076752
334413,663,315257.403,134557.6783,Buildings,315254.84,134556.1,2.56296372,1.578321337,3.009963666
336132,850,314540.3793,127739.3889,Buildings,314536.91,127738.18,3.469266888,1.208854067,3.673845519
336896,410,317640.7655,125634.4415,Buildings,317637.66,125633.75,3.105477857,0.69148982,3.18153279
